-1.686	-635.5
-1.6995	-641.5
-1.7025	-644.5
-1.71	-647
-1.725	-650.5
-1.74	-655
-1.7445	-658.5
-1.764	-662
-1.767	-664.5
-1.776	-667.5
-1.803	-672.5
-1.809	-676.5
-1.8105	-679
-1.8225	-681.5
-1.839	-685.5
-1.851	-688.5
-1.869	-693.5
-1.8765	-697
-1.887	-700.5
-1.9035	-705
-1.917	-708.5
-1.929	-712.5
-1.9485	-717.5
-1.956	-720.5
-1.9635	-723.5
-1.983	-727
-1.995	-731.5
-2.0145	-736
-2.022	-739.5
-2.0355	-743
-2.0535	-748
-2.0625	-751
-2.0745	-754
-2.079	-756
-2.097	-759.5
-2.1075	-764
-2.1135	-765.5
-2.121	-767.5
-2.133	-770.5
-2.1465	-773
-2.169	-778.5
-2.1765	-781.5
-2.199	-787
-2.22	-791
-2.2335	-795.5
-2.238	-798
-2.2575	-802
-2.271	-805.5
-2.286	-808.5
-2.301	-813.5
-2.3115	-816
-2.337	-821.5
-2.3505	-825.5
-2.3685	-829
-2.3955	-834
-2.4045	-838
-2.421	-842.5
-2.4465	-847.5
-2.4585	-851
-2.4615	-853
-2.4645	-854
-2.463	-854
-2.4615	-854
-2.4615	-854.5
-2.46	-854
-2.46	-854
-2.4765	-856
-2.52	-863
-2.547	-869.5
-2.562	-874
-2.577	-877
-2.6055	-883
-2.619	-886.5
-2.6445	-892
-2.664	-896
-2.679	-899
-2.691	-902
-2.706	-905
-2.7195	-907
-2.727	-908.5
-2.742	-911
-2.757	-915
-2.775	-918.5
-2.7975	-922.5
-2.8125	-925
-2.829	-927.5
-2.853	-931.5
-2.856	-935
-2.8665	-935
-2.8845	-938
-2.922	-945.5
-2.9205	-946.5
-2.9205	-946.5
-2.9235	-946
-2.9295	-946
-2.934	-948.5
-2.955	-951.5
-2.9595	-953
-2.9685	-954
-2.9745	-955.5
-2.9745	-956.5
-2.976	-956
-2.97	-956.5
-2.9625	-953
-2.952	-953.5
-2.9385	-953
-2.9205	-950
-2.8995	-950.5
-2.8905	-948
-2.8755	-946
-2.8665	-947.5
-2.8545	-946
-2.8485	-944.5
-2.844	-944
-2.838	-943
-2.832	-944
-2.8275	-942
-2.814	-941
-2.8065	-939
-2.793	-937.5
-2.784	-938
-2.7645	-935
-2.748	-932.5
-2.727	-930.5
-2.724	-931
-2.7165	-930
-2.7105	-928
-2.694	-928
-2.6715	-924.5
-2.6505	-921.5
-2.6445	-921
-2.6295	-918.5
-2.6145	-916
-2.6025	-914.5
-2.592	-913
-2.568	-911
-2.5425	-906.5
-2.526	-904
-2.5155	-902
-2.505	-900
-2.493	-898.5
-2.484	-897
-2.472	-895
-2.4525	-893
-2.4195	-888
-2.4075	-885
-2.3955	-882.5
-2.388	-881
-2.3835	-880
-2.367	-877
-2.3535	-874.5
-2.343	-873
-2.325	-870
-2.3205	-868.5
-2.307	-866.5
-2.295	-863.5
-2.2815	-861.5
-2.262	-858.5
-2.253	-855.5
-2.2305	-852
-2.211	-848.5
-2.1975	-844.5
-2.1825	-841.5
-2.172	-838.5
-2.1675	-837.5
-2.154	-835
-2.1435	-832.5
-2.13	-830.5
-2.1165	-827
-2.103	-824
-2.0985	-822
-2.0775	-818.5
-2.0745	-816.5
-2.064	-814
-2.0595	-813
-2.0445	-810
-2.0265	-806.5
-2.0235	-804
-2.0145	-802.5
-1.995	-799
-1.989	-796.5
-1.98	-794.5
-1.962	-791
-1.947	-787
-1.941	-784
-1.9275	-781.5
-1.9095	-777.5
-1.896	-774
-1.878	-770
-1.869	-767
-1.86	-765
-1.848	-761.5
-1.8285	-757.5
-1.821	-754
-1.803	-750
-1.7925	-747
-1.788	-745
-1.7805	-742.5
-1.7715	-740.5
-1.7595	-738
-1.7475	-735
-1.7385	-732
-1.7325	-729.5
-1.719	-726.5
-1.71	-723.5
-1.692	-719.5
-1.6695	-714
-1.6515	-708.5
-1.641	-705
-1.629	-702
-1.6185	-698
-1.6095	-695.5
-1.6005	-692.5
-1.593	-690.5
-1.581	-687
-1.5675	-683.5
-1.557	-680.5
-1.548	-677.5
-1.542	-675
-1.5345	-673.5
-1.53	-671.5
-1.5255	-670.5
-1.518	-667.5
-1.488	-662.5
-1.4535	-652.5
-1.437	-646.5
-1.431	-643.5
-1.428	-641
-1.4235	-639.5
-1.4205	-638
-1.419	-637.5
-1.416	-636.5
-1.4175	-636.5
-1.4145	-636
-1.4145	-635.5
-1.4085	-634
-1.3905	-631
-1.377	-627
-1.3545	-620.5
-1.35	-617.5
-1.341	-614.5
-1.326	-611
-1.3155	-607
-1.3065	-604
-1.299	-601
-1.287	-598
-1.281	-595.5
-1.2735	-593
-1.251	-587.5
-1.2435	-583.5
-1.2345	-580.5
-1.2195	-577
-1.2135	-574
-1.203	-570.5
-1.188	-566
-1.1805	-563
-1.167	-559.5
-1.1535	-555.5
-1.1355	-549.5
-1.1295	-546
-1.1205	-543.5
-1.098	-536.5
-1.089	-532.5
-1.0785	-529
-1.0665	-525
-1.059	-522
-1.0485	-519
-1.026	-513
-1.0065	-506.5
-0.9975	-502
-0.9675	-493.5
-0.9555	-487.5
-0.942	-483
-0.942	-480.5
-0.93	-477.5
-0.927	-475
-0.912	-470.5
-0.903	-467.5
-0.8955	-464.5
-0.882	-460
-0.8595	-452.5
-0.8505	-448.5
-0.849	-446.5
-0.84	-444
-0.8355	-441.5
-0.819	-437.5
-0.7875	-427.5
-0.7785	-422
-0.78	-420.5
-0.7635	-416.5
-0.7335	-407
-0.723	-401
-0.7185	-398
-0.714	-396
-0.711	-394
-0.7005	-390.5
-0.6915	-387
-0.684	-384.5
-0.6705	-380
-0.66	-375.5
-0.6405	-368.5
-0.6285	-363.5
-0.618	-358.5
-0.6165	-355.5
-0.606	-352.5
-0.594	-348
-0.582	-343.5
-0.564	-336.5
-0.552	-331
-0.5415	-326
-0.528	-320.5
-0.522	-317
-0.507	-312
-0.4875	-303.5
-0.468	-295
-0.453	-288
-0.4485	-284
-0.4455	-282
-0.432	-278
-0.384	-257.5
-0.3825	-253
-0.384	-251.5
-0.384	-251
-0.3795	-250.5
-0.3765	-249
-0.3735	-247.5
-0.363	-244
-0.3585	-240.5
-0.354	-239
-0.339	-234.5
-0.3225	-225
-0.315	-222
-0.312	-219.5
-0.3105	-218
-0.303	-215.5
-0.291	-211
-0.273	-203.5
-0.27	-200
-0.261	-195.5
-0.255	-192.5
-0.237	-185
-0.231	-180.5
-0.225	-178
-0.216	-174
-0.213	-171.5
-0.207	-169
-0.1965	-164
-0.189	-160
-0.18	-156.5
-0.1695	-151.5
-0.165	-149
-0.156	-145.5
-0.15	-141
-0.144	-138.5
-0.1365	-135
-0.1095	-124.5
-0.1035	-119.5
-0.0975	-116
-0.0885	-113
-0.072	-105.5
-0.0675	-101.5
-0.051	-95.5
-0.036	-88.5
-0.0285	-84
-0.0255	-80
-0.0195	-77.5
0	-69.5
0	-67.5
0	-66.5
0	-66
0	-65.5
0	-65.5
0	-65
0	-65
0	-65
0	-65
0	-65
0	-64.5
0	-64.5
0	-64.5
0.0015	-64.5
-0.0015	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
-0.0015	-64.5
0.0015	-64.5
0	-64.5
0	-64.5
-0.0015	-64.5
-0.0015	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64
0	-64.5
0	-64.5
0	-64.5
0.0015	-64.5
0.0015	-64.5
-0.0015	-64.5
0	-64.5
0.0015	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0.0015	-64.5
0	-64.5
0	-64.5
-0.0015	-64.5
0.0015	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
-0.0015	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0	-64.5
0.0105	-63.5
0.0405	-53.5
0.045	-49.5
0.0525	-45
0.0585	-40.5
0.0825	-30.5
0.09	-26
0.0975	-22
0.111	-16.5
0.1365	-5.5
0.144	0
0.153	4
0.162	8.5
0.174	14
0.1755	17
0.192	23.5
0.207	29
0.222	36
0.2265	39.5
0.231	42.5
0.2445	47.5
0.2535	52
0.261	56.5
0.2655	59
0.2775	63.5
0.2865	69
0.291	72
0.303	76.5
0.312	80.5
0.3255	85.5
0.333	91.5
0.3405	94.5
0.351	98.5
0.366	105.5
0.3735	109.5
0.3825	113
0.396	120
0.4095	124.5
0.4095	127
0.4125	129
